TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
human chr2p22.3	human chr2p22.3	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr17q21.1	human chr17q21.1	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr2q32.1	human chr2q32.1	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr1p31	human chr1p31	0.999999999944898	-5.51022578666978e-11	17	0	0	15	26250
human chr11p15.1	human chr11p15.1	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr19p13.12	human chr19p13.12	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr19p13.1	human chr19p13.1	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr10q22.1	human chr10q22.1	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr12q24.33	human chr12q24.33	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr22q13.31	human chr22q13.31	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr3p25.3	human chr3p25.3	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr10q26.3	human chr10q26.3	0.999999999946112	-5.38885030473204e-11	38	0	0	15	26250
human chr21q11	human chr21q11	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr11p15.5-p15.4	human chr11p15.5-p15.4	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr9q34.12	human chr9q34.12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr13q21.2	human chr13q21.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrXp22.32 and Yp11.3	human chrXp22.32 and Yp11.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrYq11.23	human chrYq11.23	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3q13.3	human chr3q13.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3q13.32	human chr3q13.32	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr15q22.3-q23	human chr15q22.3-q23	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr4q26-q27	human chr4q26-q27	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr22q13.32	human chr22q13.32	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrYq11.2	human chrYq11.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr10q26.12	human chr10q26.12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr13q	human chr13q	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr7p14-p13	human chr7p14-p13	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3p21.3-p21.2	human chr3p21.3-p21.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr14q22	human chr14q22	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr10q24.3	human chr10q24.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr11q22-q23	human chr11q22-q23	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr5p15.32	human chr5p15.32	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr10q21-q22	human chr10q21-q22	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr1p32.2	human chr1p32.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr13q13	human chr13q13	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr8q21.12	human chr8q21.12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrYq11	human chrYq11	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr22q13.1-q13.2	human chr22q13.1-q13.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr16q11.2	human chr16q11.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr10q24-q25	human chr10q24-q25	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrXp11.1	human chrXp11.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3p21.32	human chr3p21.32	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3q12	human chr3q12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr1q41-q42	human chr1q41-q42	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrXp11.22-p11.21	human chrXp11.22-p11.21	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr1q42-q43	human chr1q42-q43	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr7q31.31	human chr7q31.31	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr5q23	human chr5q23	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr5p14.3	human chr5p14.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr16q12	human chr16q12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr1p34-p33	human chr1p34-p33	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr12q24.21	human chr12q24.21	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr4q34.2	human chr4q34.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3p26	human chr3p26	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr4q31.23	human chr4q31.23	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr17q22-q23	human chr17q22-q23	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr12q24.12	human chr12q24.12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr19p	human chr19p	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3p26.2	human chr3p26.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr4q22.3	human chr4q22.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr8q24.1	human chr8q24.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrXq11.2	human chrXq11.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr2p11.1	human chr2p11.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr14q11.1	human chr14q11.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr22q11	human chr22q11	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr16p13.1	human chr16p13.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr1p	human chr1p	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3q13.1	human chr3q13.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr6q14	human chr6q14	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr20q13.2-q13.3	human chr20q13.2-q13.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3p12.1	human chr3p12.1	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr8q11.2	human chr8q11.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr12p13.2-p12.3	human chr12p13.2-p12.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr2p13-p12	human chr2p13-p12	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chrXp22.33; Yp11.32	human chrXp22.33; Yp11.32	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr2q35-q36	human chr2q35-q36	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr1p36.3-p36.2	human chr1p36.3-p36.2	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3q26	human chr3q26	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3p22-p21.3	human chr3p22-p21.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
human chr3q26.3	human chr3q26.3	0.999999999946784	-5.32159656535794e-11	4	0	0	15	26250
